Node,Parent
384026_Loose_tanks,384_SEPARATE_COOLING_WATER_SYSTEMS_FOR_CARGO_EQUIPMENT
384030_Glycol_plants,384_SEPARATE_COOLING_WATER_SYSTEMS_FOR_CARGO_EQUIPMENT
384032_Glycol_coolers,384_SEPARATE_COOLING_WATER_SYSTEMS_FOR_CARGO_EQUIPMENT
384034_Glycol_pumps,384_SEPARATE_COOLING_WATER_SYSTEMS_FOR_CARGO_EQUIPMENT
384036_Glycol_heaters,384_SEPARATE_COOLING_WATER_SYSTEMS_FOR_CARGO_EQUIPMENT
384038_Glycol_tanks,384_SEPARATE_COOLING_WATER_SYSTEMS_FOR_CARGO_EQUIPMENT
385_INSULATION_DRYING_SYSTEM_FOR_CARGO_HOLDS_TANKS,38_AUXILIARY_SYSTEMS_and_EQUIPMENT_FOR_CARGO
385001_Ventilation_fans,385_INSULATION_DRYING_SYSTEM_FOR_CARGO_HOLDS_TANKS
385005_Dehydrators,385_INSULATION_DRYING_SYSTEM_FOR_CARGO_HOLDS_TANKS
386_EQUIPM_F_ADDITION_OF_PRESERVATIVES_INHIBITORS_SPIRITS,38_AUXILIARY_SYSTEMS_and_EQUIPMENT_FOR_CARGO
386001_Dosage_aggregates,386_EQUIPM_F_ADDITION_OF_PRESERVATIVES_INHIBITORS_SPIRITS
386005_Dosage_pumps,386_EQUIPM_F_ADDITION_OF_PRESERVATIVES_INHIBITORS_SPIRITS
386010_Dosage_tanks,386_EQUIPM_F_ADDITION_OF_PRESERVATIVES_INHIBITORS_SPIRITS
387_SPECIAL_STRUCTURES_FOR_LOADING_DISCHARGING_OVER_STERN_STEM,38_AUXILIARY_SYSTEMS_and_EQUIPMENT_FOR_CARGO
4_SHIP_EQUIPMENT,root
40_MANOEUVRING_MACHINERY_and_EQUIPMENT,4_SHIP_EQUIPMENT
401_RUDDER_W_WELDED_PARTS,40_MANOEUVRING_MACHINERY_and_EQUIPMENT
401001_Rudder_blades,401_RUDDER_W_WELDED_PARTS
401005_Rudders_w_nozzle,401_RUDDER_W_WELDED_PARTS
401010_Nozzle_rudders,401_RUDDER_W_WELDED_PARTS
402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS,40_MANOEUVRING_MACHINERY_and_EQUIPMENT
402001_Rudder_stocks,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402002_Rudder_stock_linings,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402003_Rudder_nuts,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402004_Rudder_axels_pintles,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402007_Rudder_stock_bearings,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402010_Rudder_stock_carriers,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402013_Rudder_stuffing_boxes,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402016_Rudder_stock_bearing_LO_equipment,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402020_Active_rudder_propellers,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
402025_Propeller_drive_units,402_RUDDER_CARRIERS_RUDDER_STOCKS_RUDDER_BEARINGS
403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST,40_MANOEUVRING_MACHINERY_and_EQUIPMENT
403001_Steering_gears_complete,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403003_Steering_columns,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403005_Hydr_oil_pump_aggregates,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403006_Hydr_oil_pumps,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403007_Hydr_oil_pump_drive_units,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403009_Hydr_oil_filters,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403010_Hydr_oil_magnetic_filters,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403012_Hydr_oil_storage_tanks,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403013_Hydr_oil_pressure_tanks,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403014_Hydr_oil_drain_tanks,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403015_Hydr_oil_cylinders,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403017_El_steering_gear,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403020_Telemotor_units,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403025_Emergency_steering_aggregates,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403030_Rudder_indicators,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403050_Steering_gear_el_control_systems,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403055_Steering_gear_remote_control,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
403060_Steering_gear_starter_panels,403_STEERING_GEAR_COLUMNS_TELEMOTOR_SYS_RUDDER_IND_EMERGST
404_SIDE_THRUSTERS,40_MANOEUVRING_MACHINERY_and_EQUIPMENT
404001_Transverse_propellers,404_SIDE_THRUSTERS
404005_Transverse_propeller_motors,404_SIDE_THRUSTERS
404010_Transverse_propeller_remote_control,404_SIDE_THRUSTERS
404011_Transverse_propeller_nozzle,404_SIDE_THRUSTERS
404015_Local_operation_panels,404_SIDE_THRUSTERS
404030_Transverse_propeller_hydr_systems,404_SIDE_THRUSTERS
404031_Hydr_oil_pumps_w_drive_unit,404_SIDE_THRUSTERS
404033_Hydr_oil_preheaters,404_SIDE_THRUSTERS
404035_Hydr_oil_coolers,404_SIDE_THRUSTERS
404037_Hydr_oil_expansion_tanks,404_SIDE_THRUSTERS
404039_Hydr_oil_storage_tanks,404_SIDE_THRUSTERS
404040_Transverse_propeller_LO_systems,404_SIDE_THRUSTERS
404041_LO_pumps_w_drive_unit,404_SIDE_THRUSTERS
404043_LO_coolers,404_SIDE_THRUSTERS
404045_LO_filters,404_SIDE_THRUSTERS
404047_LO_tanks,404_SIDE_THRUSTERS
404050_Transverse_propeller_FO_systems,404_SIDE_THRUSTERS
404051_FO_pumps_w_drive_unit,404_SIDE_THRUSTERS
404053_FO_preheaters,404_SIDE_THRUSTERS
404055_FO_filters,404_SIDE_THRUSTERS
404057_FO_tanks,404_SIDE_THRUSTERS
404060_Transverse_propeller_air_supply_systems,404_SIDE_THRUSTERS
404061_Fans_w_drive_unit,404_SIDE_THRUSTERS
404062_Silencers,404_SIDE_THRUSTERS
404063_Air_filters,404_SIDE_THRUSTERS
404065_Transverse_propeller_exhaust_systems,404_SIDE_THRUSTERS
404066_Silencers,404_SIDE_THRUSTERS
404067_Spark_arresters,404_SIDE_THRUSTERS
404070_Transverse_propeller_cooling_systems,404_SIDE_THRUSTERS
404071_Cooling_pumps_w_drive_unit,404_SIDE_THRUSTERS
404073_Heat_exchangers,404_SIDE_THRUSTERS
404075_Cooling_medium_tanks,404_SIDE_THRUSTERS
405_STABILIZERS,40_MANOEUVRING_MACHINERY_and_EQUIPMENT
405001_Stabilizer_fins,405_STABILIZERS
405005_Stabilizer_fin_moving_machinery,405_STABILIZERS
405020_Pump_aggregates,405_STABILIZERS
405025_Local_sounding_apparatus,405_STABILIZERS
405030_Remote_sounding_apparatus,405_STABILIZERS
405045_Separate_hydr_oil_systems,405_STABILIZERS
405047_Hydr_oil_pumps_w_drive_unit,405_STABILIZERS
405049_Hydr_oil_preheaters,405_STABILIZERS
405051_Hydr_oil_coolers,405_STABILIZERS
405053_Hydr_oil_filters,405_STABILIZERS
405055_Hydr_oil_expansion_tanks,405_STABILIZERS
405057_Hydr_oil_storage_tanks,405_STABILIZERS
405060_Passive_stabilizer_plants,405_STABILIZERS
405061_Passive_stabilizer_instrumentation,405_STABILIZERS
406_BRAKES,40_MANOEUVRING_MACHINERY_and_EQUIPMENT
406001_Shaft_brakes,406_BRAKES
406003_Flaps,406_BRAKES
406005_Flap_moving_machinery,406_BRAKES
406007_Flap_operating_panels,406_BRAKES
406010_Water_parachute_brakes,406_BRAKES
406045_Separate_hydr_oil_systems,406_BRAKES
406047_Hydr_oil_pumps_w_drive_unit,406_BRAKES
406049_Hydr_oil_preheaters,406_BRAKES
406051_Hydr_oil_coolers,406_BRAKES
406053_Hydr_oil_filters,406_BRAKES
406055_Hydr_oil_expansion_tanks,406_BRAKES
406057_Hydr_oil_storage_tanks,406_BRAKES
407_BUBBLE_PLANTS,40_MANOEUVRING_MACHINERY_and_EQUIPMENT
407001_Compressor_aggregates,407_BUBBLE_PLANTS
407002_Compressors_w_drive_unit,407_BUBBLE_PLANTS
407004_Oil_water_separators,407_BUBBLE_PLANTS
407006_Coolers,407_BUBBLE_PLANTS
407008_Compressor_aggregate_automation_centrals,407_BUBBLE_PLANTS
407030_Compressor_aggregate_hydr_systems,407_BUBBLE_PLANTS
407031_Hydr_oil_pumps_w__drive_unit,407_BUBBLE_PLANTS
407033_Hydr_oil_preheaters,407_BUBBLE_PLANTS
407035_Hydr_oil_coolers,407_BUBBLE_PLANTS
407037_Hydr_oil_expansion_tanks,407_BUBBLE_PLANTS
407039_Hydr_oil_storage_tanks,407_BUBBLE_PLANTS
407040_Compressor_aggregate_LO_systems,407_BUBBLE_PLANTS
407041_LO_pumps_w_drive_unit,407_BUBBLE_PLANTS
407043_LO_coolers,407_BUBBLE_PLANTS
407045_LO_filters,407_BUBBLE_PLANTS
407047_LO_tanks,407_BUBBLE_PLANTS
407050_Compressor_aggregate_FO_systems,407_BUBBLE_PLANTS
407051_FO_pumps_w_drive_unit,407_BUBBLE_PLANTS
407053_FO_preheaters,407_BUBBLE_PLANTS
407055_FO_filters,407_BUBBLE_PLANTS
407057_FO_tanks,407_BUBBLE_PLANTS
407060_Compressor_aggregate_air_supply_systems,407_BUBBLE_PLANTS
407061_Fans_w_drive_unit,407_BUBBLE_PLANTS
407062_Silencers,407_BUBBLE_PLANTS
407063_Air_filters,407_BUBBLE_PLANTS
407065_Compressor_aggregate_exhaust_systems,407_BUBBLE_PLANTS
407066_Silencers,407_BUBBLE_PLANTS
407067_Spark_arresters,407_BUBBLE_PLANTS
407070_Compressor_aggregate_cooling_systems,407_BUBBLE_PLANTS
407071_FW_cooling_water_pumps,407_BUBBLE_PLANTS
407072_SW_cooling_water_pumps,407_BUBBLE_PLANTS
407073_Heat_exchangers,407_BUBBLE_PLANTS
407075_Cooling_medium_tanks,407_BUBBLE_PLANTS
408_DYNAMIC_POSITIONING_SYSTEMS,40_MANOEUVRING_MACHINERY_and_EQUIPMENT
408001_Dynamic_positioning_plants,408_DYNAMIC_POSITIONING_SYSTEMS
408003_Acoustic_transmitters,408_DYNAMIC_POSITIONING_SYSTEMS
408004_Swinger_bottom_valve,408_DYNAMIC_POSITIONING_SYSTEMS
408005_Hydrophones,408_DYNAMIC_POSITIONING_SYSTEMS
408007_Reference_cells,408_DYNAMIC_POSITIONING_SYSTEMS
408009_Self_tension_winches,408_DYNAMIC_POSITIONING_SYSTEMS
408011_EDP_plants,408_DYNAMIC_POSITIONING_SYSTEMS
408012_Tension_wire_moonpools,408_DYNAMIC_POSITIONING_SYSTEMS
408045_Separate_hydr_oil_systems,408_DYNAMIC_POSITIONING_SYSTEMS
408047_Hydr_oil_pumps_w_drive_unit,408_DYNAMIC_POSITIONING_SYSTEMS
408049_Hydr_oil_preheaters,408_DYNAMIC_POSITIONING_SYSTEMS
408051_Hydr_oil_coolers,408_DYNAMIC_POSITIONING_SYSTEMS
408053_Hydr_oil_filters,408_DYNAMIC_POSITIONING_SYSTEMS
408055_Hydr_oil_expansion_tanks,408_DYNAMIC_POSITIONING_SYSTEMS
408057_Hydr_oil_storage_tanks,408_DYNAMIC_POSITIONING_SYSTEMS
41_NAVIGATION_and_SEARCHING_EQUIPMENT,4_SHIP_EQUIPMENT
411_RADAR_PLANTS,41_NAVIGATION_and_SEARCHING_EQUIPMENT
411001_Radar_plants,411_RADAR_PLANTS
411004_Radar_antenna,411_RADAR_PLANTS
411005_Deicing_equipment,411_RADAR_PLANTS
411007_Signal_converters,411_RADAR_PLANTS
411009_Pedestals,411_RADAR_PLANTS
411010_Indicator_screens,411_RADAR_PLANTS
411011_Reflection_plotters,411_RADAR_PLANTS
411012_Radar_alarms,411_RADAR_PLANTS
411013_Interswitching_units,411_RADAR_PLANTS
411016_Power_converters,411_RADAR_PLANTS
411019_Power_transformers,411_RADAR_PLANTS
411021_Gyro_stabilizers,411_RADAR_PLANTS
411022_Gyro_converters,411_RADAR_PLANTS
411025_Anticollision_plant_ARPA,411_RADAR_PLANTS
411027_Slave_indicator_screens,411_RADAR_PLANTS
411029_Signal_converters,411_RADAR_PLANTS
411040_Plotting_tables,411_RADAR_PLANTS
411042_Video_plotters,411_RADAR_PLANTS
411044_Electronic_plotters,411_RADAR_PLANTS
411046_Data_loggers,411_RADAR_PLANTS
411048_Electronic_units,411_RADAR_PLANTS
411050_Power_supply,411_RADAR_PLANTS
412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER,41_NAVIGATION_and_SEARCHING_EQUIPMENT
412001_Decca_plants_w_antenna,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412003_Decca_receivers,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412005_Power_converters,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412006_Indicators,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412010_Loran_plants_w_antenna,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412013_Loran_receivers,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412015_Power_converters,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412017_Electronic_units,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412020_Omega_plants_w_antenna,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412023_Omega_receivers,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412025_Power_converters,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412027_Electronic_units,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412030_Consol_plants_w_antenna,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412033_Consol_receivers,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412035_Power_converters,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412037_Electronic_units,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412040_Satellite_navigation_plants,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412041_Satellite_navigation_antenna,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412043_Satellite_navigation_receivers,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412045_Power_converters,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412047_Electronic_units,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412048_Printers,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412050_Inertia_navigation_systems,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412060_Doppler_plants,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412065_MIPS_plants_w_antenna,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412070_MF_HF_radio_direction_finders_w_antenna,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
412075_VHF_radio_direction_finders_w_antenna,412_DECCA_LORAN_OMEGA_RADIO_DIRECTION_FINDER
413_GYRO_PLANTS_AUTOPILOTS_COMPASSES,41_NAVIGATION_and_SEARCHING_EQUIPMENT
413001_Gyro_plants,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413002_Master_compass,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413004_Analog_repeater_compass,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413005_Digital_repeater_compass,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413006_Control_boxes,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413008_Generators,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413010_Autopilots,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413012_Course_recorders,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413013_Course_deviation_recorders,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413014_Position_recorders,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413016_Electronic_units,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413020_Separate_compass,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413022_Standard_compass,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
413030_Rate_of_turn_indicators,413_GYRO_PLANTS_AUTOPILOTS_COMPASSES
414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG,41_NAVIGATION_and_SEARCHING_EQUIPMENT
414001_Echo_sounders,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414002_Transmitters_receivers,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414004_Indicator_screens,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414005_Bottom_equipment,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414006_Digital_depth_indicators,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414007_Echo_sounder_alarms,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414008_Data_loggers,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414009_Electronic_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414010_Hand_leads,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414012_Deep_sea_leads,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414015_Sounding_apparatus,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414016_Hand_logs,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414017_Mechanical_patent_tow_logs_w_line,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414018_Fish_magnifiers,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414023_Electronic_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414024_Bottom_equipment,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414025_Electromagnetic_logs_w_outfit,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414026_Indicators,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414027_Electronic_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414028_Bottom_equipment,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414029_Bottom_equipment_gate_valve,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414030_Asdic_plant,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414031_Sound_transmitters,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414032_Bottom_equipment,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414033_Hydrophones,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414036_Indicators,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414037_Electronic_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414040_Sonar_plants,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414041_Bottom_equipment,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414042_Hydrophones,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414043_Indicators,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414045_Electronic_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414046_Sound_transmitters,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414050_Doppler_logs,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414051_Bottom_equipment,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414052_Indicators,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414054_Electronic_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414055_Doppler_sonar_two_axis_logs,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414056_Bottom_equipment,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414057_Indicators,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414058_Doppler_sonar_current_indicators,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414059_Indicators,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414060_Interference_rejectors,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414061_Electronic_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414062_Bottom_equipment,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414065_Underwater_searching_equipment_sluices,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414069_Electronic_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414070_Trawl_probes,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414072_Paravane_receivers,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414074_Catch_sensors,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414076_Catch_sensor_receivers,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414077_Trawl_probe_winches,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414078_Trawl_probe_winch_control_units,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
414079_Batteries,414_UNDERWATER_SEARCHING_EQUIPM:_ASDIC_ECHO_SOUNDER_SPEED_LOG
415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS,41_NAVIGATION_and_SEARCHING_EQUIPMENT
415001_Clinometers,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415005_Trim_indicators,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415010_Sag_indicators,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415015_Draught_gauges,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415020_Load_calculators,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415030_Hull_stress_monitors,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415040_Air_cushion_indicators,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415042_Indicators,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415044_Sensors,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
415046_Electronic_units,415_CLINOMETERS_TRIM_INDICATORS_LOAD_INDICATORS
416_NAVIGATION_TV,41_NAVIGATION_and_SEARCHING_EQUIPMENT
416001_Navigation_TV_plants,416_NAVIGATION_TV
416002_TV_cameras,416_NAVIGATION_TV
416004_Monitors,416_NAVIGATION_TV
416006_Electronic_units,416_NAVIGATION_TV
416020_Periscope,416_NAVIGATION_TV
417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT,41_NAVIGATION_and_SEARCHING_EQUIPMENT
417001_Master_clock_systems,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417002_Master_clocks,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417003_Satellite_clocks,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417010_Chronometers,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417011_Radio_clocks,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417012_Binoculars,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417013_Night_binoculars,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417014_Sextants,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417015_Antenna,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417016_Pelorus,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417018_Facsimile_recorders_w_antenna,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417020_Azimuth_apparatus,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417022_Course_pointers,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
417024_Planimeters,417_CLOCKS_FACSIMILE_RECORDERS_MISC_NAUTICAL_EQUIPMENT
